track_id,album,artist,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,favorite
261rpE5bM0eX0fCjjRY09V,Deal With It (feat. Kelis) [Remixes],Ashnikko,45,0.561,0.175,0.61,0.000626,0.119,-7.598,0.0482,118.818,0
4j1fFJvUcQxMrLEMBHV9NQ,So Sick (feat. blackbear) [Martin Jensen Remix],Kiiara,45,0.561,0.175,0.61,0.000628,0.119,-7.598,0.0482,118.818,0
56TRkdp1HtLVtNuX8P3QbB,BRONSON Remixes N°.2,BRONSON,45,0.561,0.175,0.61,0.000629,0.119,-7.597,0.0482,118.823,0
0QGl113Wm50br1F5V6kIt2,Levitating (feat. DaBaby) [Don Diablo Remix],Dua Lipa,45,0.562,0.175,0.61,0.00063,0.119,-7.596,0.0482,118.837,0
7lTXqBURoqMMzzYA6fFF6s,Mood,Koosen,45,0.562,0.175,0.61,0.000635,0.119,-7.595,0.0482,118.881,0
0jYtnvT7QIGeAyJ5wbOZsj,Fav Boyz (Steve Aoki's Gold Star Remix),A.C.E,45,0.562,0.176,0.61,0.000647,0.119,-7.595,0.0483,118.886,0
6XUYshCcziLPUlsECcPXn3,Set Me Free (feat. MAX) [Martin Ikin Remix],Oliver Heldens,45,0.562,0.176,0.61,0.000648,0.119,-7.594,0.0483,118.905,0
2pu9gu7pj9mCotXyn4MBjf,Be Happy (Dillon Francis Remix),Dixie D’Amelio,45,0.562,0.176,0.61,0.000654,0.119,-7.594,0.0483,118.921,0
3XoflnowYPFRPOh3uFvHcm,Selfish Love (with Selena Gomez),DJ Snake,45,0.562,0.176,0.61,0.000656,0.119,-7.594,0.0483,118.931,0
33cHM9015yns1CB2CeWr0L,Safe With Me (feat. Audrey Mika) [Last Heroes Remix],Gryffin,45,0.562,0.176,0.61,0.000661,0.119,-7.594,0.0483,118.934,0
2foInBCiH2rjKwPoasl0Uc,Baby (Jonas Blue Remix),Madison Beer,45,0.562,0.176,0.61,0.000661,0.119,-7.594,0.0483,118.942,0
1F6bub8N75eJMObYHzO6nK,Straight To The Morning (Dillon Francis vs. Hot Chip Remix),Hot Chip,45,0.562,0.176,0.61,0.000662,0.119,-7.593,0.0483,118.949,0
3kevd7Jy3VWaymXjwdNLiw,Fall Apart (MELVV Remix),"merci, mercy",45,0.562,0.176,0.61,0.000667,0.119,-7.592,0.0483,118.958,0
5Ja8ZlVexmTQKbWAQgZ3f0,We're Good (Dillon Francis Remix),Dua Lipa,45,0.563,0.176,0.61,0.000668,0.119,-7.592,0.0483,118.959,0
4k2ZyVo88pz7olFMKi18dK,Rooted (feat. Ester Dean) [Al Rich Club Mix],Ciara,45,0.563,0.176,0.611,0.000668,0.119,-7.592,0.0483,118.96,0
2jt4uf7yiA3ZoEzZWiugq4,Blueberry Eyes (feat. SUGA of BTS) [Steve Aoki Remix],MAX,45,0.563,0.176,0.611,0.000669,0.119,-7.591,0.0483,118.961,0
6xkVpH24a622AA47vO8ezP,tiny life (Duskus Remix),EVAN GIIA,45,0.563,0.176,0.611,0.000669,0.119,-7.59,0.0483,118.961,0
6B7jm2IJsh3DYXO7RgwVnx,Prisoner (feat. Dua Lipa) [Jax Jones Remix],Miley Cyrus,45,0.563,0.176,0.611,0.000669,0.119,-7.588,0.0483,118.964,0
4DOMR8UbQTl8AHXpu47y7L,"The Business, Pt. II (Clean Bandit Remix)",Tiësto,45,0.563,0.176,0.611,0.000669,0.119,-7.586,0.0483,118.964,0
78GyaxqQGBTiRBOHHgyoln,Paradise (Vintage Culture Remix),MEDUZA,45,0.563,0.176,0.611,0.000669,0.119,-7.586,0.0483,118.964,0
1wqCgefGSAaJ6bezrlXZvn,Cinema (feat. Gary Go) [Galantis Remix],Benny Benassi,45,0.563,0.176,0.611,0.000669,0.119,-7.584,0.0483,118.97,0
08Z670x6tSSxElJkhpv5wa,Cool (Jayda G Remix),Dua Lipa,45,0.563,0.176,0.611,0.00067,0.119,-7.584,0.0484,118.977,0
7MjIstQALBdRDou9bynTNO,Hearts on Fire (Timmy Trumpet Remix),ILLENIUM,45,0.563,0.177,0.611,0.00067,0.119,-7.581,0.0484,118.978,0
5vtpbL92YS66BVXOOcr9e5,Don't Play (Shane Codd Remix),Anne-Marie,45,0.563,0.177,0.611,0.000671,0.119,-7.581,0.0484,118.979,0
3Ni9jLlq3xPoOKv1HYlQrH,you broke me first (Gryffin Remix),Tate McRae,45,0.563,0.177,0.611,0.000677,0.119,-7.58,0.0484,118.984,0
4zvJFnv4nIwW1rAN4XlhBc,i miss u (VIZE Remix),Jax Jones,45,0.563,0.177,0.611,0.000678,0.119,-7.58,0.0484,118.988,0
0CICivRwFKqLs5oiBLYicx,more than love (Sofi Tukker remix),Trevor Hall,45,0.563,0.177,0.611,0.000681,0.119,-7.578,0.0484,118.994,0
1RSBK5VWdjPjHEmRhAkS4Q,Sacrifice,Bebe Rexha,45,0.563,0.177,0.611,0.000685,0.119,-7.578,0.0484,118.995,0
5GSjJUbCCFFYv9lTtEFrMO,Stuck In My Head [NITE MIX] (feat. AJ Mitchell),Captain Cuts,45,0.563,0.177,0.611,0.000685,0.119,-7.577,0.0484,118.997,0
1DeI7qWSf8BRIIOtcbEssN,All About You (feat. Foster The People) [Tensnake Remix],The Knocks,45,0.563,0.177,0.612,0.000685,0.119,-7.577,0.0484,119.0,0
3fiVsnxz9EYbR4btmLq0kf,Guess I'm a Liar (Tracy Young Remix),Sofia Carson,45,0.563,0.177,0.612,0.000686,0.119,-7.577,0.0484,119.0,0
3q4cfRBOyj4WqQYV9HrsUh,Club Future Nostalgia (DJ Mix),Dua Lipa,45,0.563,0.177,0.612,0.000687,0.119,-7.575,0.0484,119.002,0
0WaNRLE2lbXTAJ1mMkd8z6,Watermelon Sugar,Hawk,45,0.563,0.177,0.612,0.000688,0.119,-7.574,0.0484,119.004,0
2Q8fFORnsDE6I3RNvSLXSf,Gotta Be You,NERVO,45,0.564,0.177,0.612,0.000688,0.119,-7.573,0.0485,119.014,0
4cG7HUWYHBV6R6tHn1gxrl,Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],Riton,45,0.564,0.178,0.612,0.000694,0.119,-7.573,0.0485,119.014,0
5YaskwnGDZFDRipaqzbwQx,Your Love (9PM),ATB,45,0.564,0.178,0.612,0.000694,0.119,-7.573,0.0485,119.017,0
0DiWol3AO6WpXZgp0goxAV,Discovery,Daft Punk,45,0.564,0.178,0.612,0.000696,0.119,-7.571,0.0485,119.035,0
5WYB4aZkflwjAApBoDCYkz,Astronomia,Tony Igy,45,0.564,0.178,0.612,0.000698,0.119,-7.57,0.0485,119.036,0
6L5eyrIlO6GkRJAdqQEThe,Mad World,Timmy Trumpet,45,0.564,0.178,0.612,0.000698,0.119,-7.57,0.0485,119.049,0
20McUFi8KCIVdNDLrkTDuZ,Goosebumps,HVME,45,0.564,0.178,0.612,0.000699,0.119,-7.569,0.0485,119.052,0
3DTqHfTGj1c6y2gDXsTez4,Euphoric Sad Songs,RAYE,45,0.564,0.178,0.613,0.000699,0.119,-7.568,0.0485,119.057,0
5WNa0eaGNwQ1ZXTHVlULpd,Deep End (SIDEPIECE Remix),John Summit,45,0.564,0.178,0.613,0.000701,0.119,-7.567,0.0485,119.071,0
14ngWWxvUSnIMXgF6rzSk1,Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach,45,0.564,0.179,0.613,0.000701,0.119,-7.567,0.0485,119.082,0
1pUTByFRmxwuFIl18NpUB8,The Logical Song,MATTN,45,0.564,0.179,0.613,0.000701,0.119,-7.564,0.0485,119.099,0
1cVQmBnSLjhWB67iqAXYZZ,I Just Wanna (feat. Bow Anderson),Felix Jaehn,45,0.564,0.179,0.613,0.000701,0.119,-7.563,0.0485,119.108,0
27bZ77uG7mEhydpaPvThR6,Turn Back Time,Diplo,45,0.565,0.179,0.613,0.000704,0.119,-7.563,0.0485,119.113,0
5Q8uxf5IIGcvB18tRXu0Rp,Rapture,Alok,45,0.565,0.179,0.614,0.000705,0.119,-7.562,0.0485,119.172,0
6f3Slt0GbA2bPZlz0aIFXN,The Business,Tiësto,45,0.565,0.179,0.614,0.000706,0.119,-7.56,0.0485,119.199,0
3rgTS3933lMWoPiN6CW4qY,Kids (feat. MKLA),KSHMR,45,0.565,0.179,0.614,0.000706,0.119,-7.558,0.0485,119.218,0
0pJDnLRe38vYS1zAhpsESV,Children,Tinlicker,45,0.565,0.179,0.614,0.000708,0.119,-7.555,0.0485,119.243,0
4zzHe0vVVQwLwn1mAoKFJq,Alive (It Feels Like),Alok,45,0.565,0.179,0.614,0.000711,0.119,-7.554,0.0485,119.266,0
6KddlPfPQ0L8MyffEpo63p,Water (feat. ZOHARA),KREAM,45,0.565,0.179,0.614,0.000711,0.119,-7.554,0.0485,119.266,0
6ft4hAq6yde8jPZY2i5zLr,Paradise,MEDUZA,45,0.565,0.179,0.614,0.000712,0.119,-7.553,0.0485,119.285,0
2tnVG71enUj33Ic2nFN6kZ,Ride It,Regard,45,0.565,0.179,0.614,0.000713,0.119,-7.552,0.0485,119.348,0
46lyJh9GYmWsHez3EsvmAx,Rise Up (feat. Vamero),VINAI,45,0.565,0.179,0.614,0.000714,0.119,-7.552,0.0485,119.365,0
4tcPIwy0UvLYjhXLrMyx89,Pump It Up,Endor,45,0.565,0.179,0.614,0.000715,0.119,-7.551,0.0485,119.378,0
0FRavXSn6XmeItbuJR3VrR,Space Melody (Edward Artemyev) (feat. Leony),VIZE,45,0.565,0.179,0.614,0.000715,0.119,-7.551,0.0485,119.416,0
4NexTaCZZ7Ehnf03A6SVjt,Dandelion,Galantis,45,0.565,0.179,0.614,0.000717,0.119,-7.549,0.0485,119.426,0
51Of5p3lKZeOg6itfs4og4,Lovefool,twocolors,45,0.565,0.179,0.614,0.000717,0.119,-7.548,0.0485,119.46,0
2m9ryxnEcVoQNr22KRxe09,Channel 43,deadmau5,45,0.565,0.18,0.614,0.000717,0.119,-7.547,0.0486,119.46,0
0Cnb8XdGDMHAmIRBUJMkIS,Where The Lights Are Low,Toby Romeo,45,0.565,0.18,0.615,0.000717,0.119,-7.547,0.0486,119.484,0
27ITlhgZIx0ZYwaLYYDBsi,LOVELIFE (with Jeremih),Benny Benassi,45,0.565,0.18,0.615,0.000724,0.119,-7.547,0.0486,119.484,0
2Wo6QQD1KMDWeFkkjLqwx5,Roses (Imanbek Remix),SAINt JHN,45,0.565,0.18,0.615,0.000727,0.119,-7.546,0.0486,119.501,0
4cFeXui0uAhC2f4fTwN4P7,Ones You Miss,R3HAB,45,0.565,0.18,0.615,0.000728,0.119,-7.545,0.0486,119.518,0
4c9Py6O1NeuYKbJ8Ok7mTl,Party On My Own (feat. FAULHABER),Alok,45,0.565,0.18,0.615,0.000728,0.12,-7.544,0.0486,119.595,0
2aOK6TRYn4DneIBHJOAQ4r,One More Dance (with Alida),R3HAB,45,0.566,0.18,0.615,0.000729,0.12,-7.54,0.0486,119.606,0
7C1trmcQQ5n5RNy4l6ziCv,Some Say (Felix Jaehn Remix),Nea,45,0.566,0.18,0.615,0.000729,0.12,-7.54,0.0486,119.609,0
0DmAvNCAK08oCi7miSZUIY,Lasting Lover,Sigala,45,0.566,0.18,0.615,0.000729,0.12,-7.539,0.0486,119.637,0
66W1rVTnEv86dIkFhoiElg,Secrets,Regard,45,0.566,0.18,0.615,0.000731,0.12,-7.537,0.0486,119.659,0
7CHi4DtfK4heMlQaudCuHK,Lose Control,MEDUZA,45,0.566,0.18,0.615,0.000735,0.12,-7.534,0.0486,119.682,0
7CH8J4ulT49UfZwSDSkSZA,i miss u (with Au/Ra),Jax Jones,45,0.566,0.18,0.615,0.000736,0.12,-7.533,0.0486,119.718,0
3H7ihDc1dqLriiWXwsc2po,Breaking Me,Topic,45,0.566,0.18,0.616,0.000737,0.12,-7.533,0.0486,119.757,0
3vIPdMmbsye0YMhXy4GeXt,Home Sweet Home (feat. ALMA & Digital Farm Animals),Sam Feldt,45,0.566,0.18,0.616,0.000737,0.12,-7.533,0.0486,119.764,0
5k1uIPpsHmnbWFr4nbpdYb,Up All Night (feat. Afrojack),VINAI,45,0.566,0.181,0.616,0.000738,0.12,-7.533,0.0486,119.764,0
3Shi5fUIeuoNQWV0hjYXNs,LIES,Steve Aoki,45,0.566,0.181,0.616,0.000742,0.12,-7.532,0.0487,119.788,0
1FP9s72rDYty6mfoOEYKnE,All We Got (feat. KIDDO),Robin Schulz,45,0.566,0.181,0.616,0.000742,0.12,-7.532,0.0487,119.789,0
3GYlQmwfBDo7imFyGPhrl7,Say My Name,Dimitri Vegas & Like Mike,45,0.566,0.181,0.616,0.000743,0.12,-7.532,0.0487,119.806,0
61ZM92T2zaXIVsqncThQzC,In Your Eyes (feat. Alida),Robin Schulz,45,0.567,0.181,0.616,0.000745,0.12,-7.53,0.0487,119.835,0
5QUbOFOkbDlt4ZY7bdL4Am,I Admit It (feat. 24kGoldn),ZHU,45,0.567,0.181,0.616,0.000747,0.12,-7.53,0.0487,119.845,0
7GiozRoMk95aFl1WbrDdjX,Nobody,NOTD,45,0.567,0.181,0.616,0.000747,0.12,-7.529,0.0487,119.849,0
3ijMfK5xwJTDdeyJp72mPM,Alive,PAX,45,0.567,0.182,0.616,0.000748,0.12,-7.529,0.0487,119.859,0
0WDHsTEgyvjw4EM24O0Tyd,Love Is Killing Me,BONNIE X CLYDE,45,0.567,0.182,0.616,0.000752,0.12,-7.521,0.0487,119.861,0
1G4FRQ4zQRgewsYvJhT7Rn,Feel The Energy,Bexxie,45,0.567,0.182,0.617,0.000753,0.12,-7.518,0.0488,119.863,0
4FEcEwbE2vsqhxbTPtiNTL,Summer 91 (Looking Back),Noizu,45,0.567,0.182,0.617,0.000757,0.12,-7.517,0.0488,119.88,0
3f0C4VBTbLlEsCyybHELPW,The Sequel,Tita Lau,45,0.567,0.182,0.617,0.000759,0.12,-7.516,0.0488,119.88,0
28nynuyo2jMTzMyT146Bvu,Conga Rock,Diplo,45,0.567,0.182,0.617,0.000762,0.12,-7.516,0.0488,119.884,0
69IiEbevPrOBIlP2tjnoSn,Cubanito,Kideko,45,0.567,0.182,0.617,0.000762,0.12,-7.515,0.0488,119.888,0
3rAzWZSDHAOcwgv80ruxnc,Pop It,Cloonee,45,0.567,0.182,0.617,0.000762,0.12,-7.514,0.0488,119.896,0
4TQgbkv9CF1Qy4GIfpZeSO,The World You See,Cristoph,45,0.567,0.182,0.617,0.000765,0.12,-7.513,0.0488,119.899,0
6uABa7vKOgFqXnwvk8NBr5,Talk To Me,Biscits,45,0.567,0.183,0.617,0.000766,0.12,-7.512,0.0488,119.9,0
0gnPONZvU8go7Cze5A9HoJ,Tell Me Something,Maxinne,45,0.567,0.183,0.617,0.000768,0.12,-7.512,0.0488,119.91,0
0vvR7ogspsWehDhpZPNhZF,Tuk Tuk (feat. ÄTNA),Solomun,45,0.567,0.183,0.617,0.00077,0.12,-7.511,0.0488,119.915,0
3Cgqpo0ASrbFeX7rNgiuZW,Lost In A Moment,Wankelmut,45,0.567,0.183,0.617,0.00077,0.12,-7.51,0.0488,119.919,0
5YKYzjEbhcMxzhFgU2CLbf,Right There / Holy Ghost,Floorplan,45,0.567,0.183,0.617,0.000773,0.12,-7.509,0.0488,119.921,0
4f3boNz24gG32cajPw9Nlr,No More Looking Back (feat. Steffanie Christi'an),Idris Elba,45,0.567,0.183,0.617,0.000775,0.12,-7.508,0.0488,119.927,0
1ydm3DkQ1KOlawhvfl9XCn,What If,SKIY,45,0.567,0.183,0.617,0.000777,0.12,-7.508,0.0488,119.927,0
3zPfyVThoCzQ6IB5CSGDTz,You’ve Done Enough,Gorgon City,46,0.567,0.183,0.617,0.000778,0.12,-7.507,0.0488,119.929,0
6FMphYgkefCrVXG5Wd8Xep,Let's Go Dancing,Shiba San,46,0.567,0.183,0.617,0.000778,0.12,-7.507,0.0488,119.93,0
7Csd6ozp0Ci3ZDfvRgzrWz,My Own Way,A-Trak,46,0.567,0.184,0.617,0.000782,0.12,-7.506,0.0488,119.931,0
2DrOVQdF9Mj0I5mkL4x2xD,By My Side (Edit),Joshwa (UK),46,0.567,0.184,0.618,0.000785,0.12,-7.499,0.0488,119.932,0
2c8WUPaH87mh35xf8i0SwG,Living on Video,Trans-X,46,0.567,0.184,0.618,0.000803,0.12,-7.499,0.0488,119.932,0
4KFFv2gYbZyltjKZ5hthIs,Take My Hand,LP Giobbi,46,0.567,0.184,0.618,0.000803,0.12,-7.499,0.0488,119.932,0
0WoxURnxMhMHVEZpK04KzU,She's Calling EP,Octo Octa,46,0.567,0.184,0.618,0.000804,0.12,-7.499,0.0488,119.939,0
1TkJTS4V23IjVDUxaMWhyf,Spice Run,Dam Swindle,46,0.568,0.184,0.618,0.000807,0.12,-7.498,0.0488,119.939,0
1okhlrAG0YsKTx9PpPprXv,Love the Way (Happiness),Mojjo,46,0.568,0.184,0.618,0.000811,0.12,-7.498,0.0488,119.94,0
7GhnJwfACNTFXOlyByTWtK,Bayside,Obskür,46,0.568,0.184,0.618,0.000814,0.12,-7.498,0.0488,119.942,0
68pyMFPW2TOrCrjnbytDk5,Animal Kingdom,AmyElle,46,0.568,0.184,0.618,0.000814,0.12,-7.498,0.0488,119.942,0
6Oltskbk87ykZQfMPviudp,I Call That Love,LA Riots,46,0.568,0.184,0.618,0.000815,0.12,-7.497,0.0488,119.946,0
4Gq2ikHCdv7v2Wfvb7Z8Ns,Beauty Sleep,John Summit,46,0.568,0.184,0.618,0.000816,0.12,-7.496,0.0488,119.949,0
20AxPRguXfSIunBkDoY8Dc,My Time,Tyler Young,46,0.568,0.184,0.618,0.000817,0.12,-7.495,0.0489,119.951,0
6v2y4LdmqC1S9F4YDXoaxR,Crystalline,Joyce Muniz,46,0.568,0.184,0.618,0.000822,0.12,-7.495,0.0489,119.953,0
4ND92kpiHy3mxvLVgFSowz,Play In The Dark,Seth Troxler,46,0.568,0.185,0.618,0.000826,0.12,-7.494,0.0489,119.954,0
3MY6AV8GNXROdQnTXVa6Re,Lift Off,Hannah Wants,46,0.568,0.185,0.618,0.000829,0.12,-7.494,0.0489,119.954,0
0a60XuzZXC3G4LoPLmseWz,Don't Stop Swinging EP,Andre Salmon,46,0.568,0.185,0.618,0.000829,0.12,-7.493,0.0489,119.954,0
5YT0stC917pjldKbdVzEo4,Heartbeat,Glass Petals,46,0.568,0.185,0.618,0.000829,0.12,-7.493,0.0489,119.956,0
6PlB9QbrAfUwKX0g0GHRMY,Subconsciously,Black Coffee,46,0.568,0.185,0.618,0.000834,0.12,-7.49,0.0489,119.956,0
0WfOuXw05LJq4ik1lVvTzi,Isles,Bicep,46,0.568,0.185,0.618,0.000834,0.12,-7.49,0.0489,119.956,0
6AHpNcQVOpu7TwBRqAHGlN,Weightless (DJ Seinfeld Remix),Ben Böhmer,46,0.568,0.185,0.618,0.000834,0.12,-7.487,0.0489,119.957,0
37V78aaqEliOSPJxVgxNfm,It Is What It Is (feat. Elise LeGrow),Vintage Culture,46,0.568,0.185,0.619,0.000835,0.12,-7.486,0.0489,119.959,0
4O2Cd6mRDAwXp5ggwDNYep,Electric Mama,Jamie Jones,46,0.568,0.185,0.619,0.000835,0.12,-7.482,0.0489,119.96,0
5KGn7C4GflN0EFMNqDmUY9,Hold Up,Late Replies,46,0.569,0.185,0.619,0.000838,0.12,-7.479,0.0489,119.961,0
0WWSJNzZ3GUXNMHkWj0Kno,Lies,MK,46,0.569,0.185,0.619,0.000838,0.12,-7.476,0.0489,119.962,0
47x1vM18oHbtCzpWujbOqM,What I Mean,Roger Sanchez,46,0.569,0.185,0.619,0.00084,0.12,-7.476,0.0489,119.962,0
2VoAMUScQEOC99jaDkxelf,Distance (Remixes),Apashe,46,0.569,0.186,0.619,0.000842,0.12,-7.473,0.0489,119.964,0
28cF5QOu0CWdyTt6lYxIeA,Sun Goes Down,Cloonee,46,0.569,0.186,0.619,0.000853,0.12,-7.473,0.0489,119.964,0
5UdOQKxkT9n82dzNKU9p8q,Feel Something (Sammy Porter Remix),Armin van Buuren,46,0.569,0.186,0.619,0.000853,0.12,-7.472,0.0489,119.965,0
682HD7Z4WzSxqyjEJQgtBU,Cinemax,Maceo Plex,46,0.569,0.186,0.619,0.000853,0.12,-7.472,0.0489,119.965,0
6rclEt3f6n9X2FiAPjtHCV,Big Dipper,Nicole Moudaber,46,0.569,0.187,0.619,0.000863,0.12,-7.472,0.0489,119.965,0
4BWZpIcAteH7rbQL0Ze6Eh,Ghost in Me (Lemon & Herb Remix),Nico de Andrea,46,0.569,0.187,0.619,0.000864,0.12,-7.471,0.0489,119.965,0
5NMpjgdyG48RGtkjj8QENH,If You Wanna,Leftwing : Kody,46,0.569,0.187,0.619,0.000864,0.12,-7.471,0.049,119.968,0
1d87n4WnUawIAyqAEGn6ps,megapunk (remixes),Ela Minus,46,0.569,0.188,0.619,0.00087,0.12,-7.47,0.049,119.969,0
4ZlRUnBg4g2J9Ofdd5thdI,So Into You (Jess Bays Remix),Lost + Found,46,0.569,0.188,0.619,0.000871,0.12,-7.47,0.049,119.97,0
3ExDmjbradv33SPe5l64TB,In Motion,Olan,46,0.569,0.188,0.619,0.000871,0.12,-7.469,0.049,119.97,0
0SSIu4CcGITHdatDmjlA6H,Nobody To Love (with Loren Gray),TELYKast,46,0.569,0.188,0.619,0.000874,0.12,-7.469,0.049,119.97,0
236irGwQHCBQnRJs2zgoib,Bloodstream,twocolors,46,0.569,0.189,0.62,0.000876,0.12,-7.469,0.049,119.971,0
50Q24gRvLy128dfU2DDoao,Distant Memory (with Timmy Trumpet x W&W),R3HAB,46,0.569,0.189,0.62,0.000878,0.12,-7.468,0.049,119.972,0
0NMhB5jf4SJhzqnx6pBHNh,You Used To,Nicky Romero,46,0.569,0.189,0.62,0.000878,0.12,-7.466,0.049,119.975,0
2fAQeZ7mGUVmNvz5cElaEb,NEXT 2 YOU,Rochelle Jordan,46,0.569,0.189,0.62,0.00088,0.121,-7.465,0.049,119.976,0
2eFjKl5cyPPYElDByCh6Tb,First Time,ILLENIUM,46,0.569,0.189,0.62,0.000881,0.121,-7.464,0.049,119.977,0
52PIxWAf66CKCpHdGyARzt,IT HURTS!,San Holo,46,0.569,0.189,0.62,0.000882,0.121,-7.462,0.049,119.979,0
33I4AetLHjuwExdTjcDsf9,Si Tú No Estás Aquí (feat. LÚA),Deorro,46,0.569,0.19,0.62,0.000883,0.121,-7.46,0.049,119.981,0
4k6Emp6KJ4GNRyf6wUKODl,Streets (Disclosure Remix),Doja Cat,46,0.569,0.19,0.62,0.000884,0.121,-7.46,0.049,119.984,0
5cVy2DttzbtldeYPPmsUr6,Bad Trip (feat. ØZMA),LVNDSCAPE,46,0.569,0.19,0.62,0.00089,0.121,-7.46,0.049,119.984,0
7hm7VeisaprvXd1OEdmCPu,Shout It Back,GotSome,46,0.569,0.19,0.62,0.000892,0.121,-7.458,0.049,119.984,0
2MeuHyZvctH7HuZJmpvuSu,Meant To Be,Bexxie,46,0.569,0.19,0.621,0.000894,0.121,-7.458,0.049,119.985,0
6FMphYgkefCrVXG5Wd8Xep,Let's Go Dancing,Shiba San,46,0.569,0.191,0.621,0.000895,0.121,-7.457,0.049,119.987,0
3rAzWZSDHAOcwgv80ruxnc,Pop It,Cloonee,46,0.57,0.191,0.621,0.000897,0.121,-7.457,0.049,119.987,0
6P7eTf0Tur4lKf0kBSKXhL,Honestly (feat. ANML KNGDM),WILL K,46,0.57,0.191,0.621,0.000899,0.121,-7.455,0.049,119.987,0
0x7UWkSAJSmWXTa3ldPyqv,Own My Own Masters,Black Caviar,46,0.57,0.191,0.621,0.000899,0.121,-7.455,0.049,119.988,0
1ZYw2g4nkNIFsysyEZxLgP,Vendetta For Cupid,Moore Kismet,46,0.57,0.191,0.621,0.000903,0.121,-7.454,0.049,119.988,0
3NLr3Lsc9DnhJd9ObpoY3x,Butterfly Effect (Deluxe),Koven,46,0.57,0.191,0.621,0.000903,0.121,-7.453,0.049,119.989,0
0QWxPJXzawrzBTzgiC6HtW,Be Somebody,James Vincent McMorrow,46,0.57,0.191,0.621,0.000905,0.121,-7.453,0.0491,119.989,0
1WV7NnBOrWBQs7bMzaagl3,Flower (feat. Jackie Castro),Dipha Barus,46,0.57,0.191,0.621,0.000909,0.121,-7.452,0.0491,119.989,0
0uwXneXFLt47MlgvoQDouq,Ease Your Mind,GRiZ,46,0.57,0.191,0.621,0.00091,0.121,-7.451,0.0491,119.99,0
7resDM0ybSjmN9a75M1Xjj,All My Thoughts,Dion Timmer,46,0.57,0.192,0.621,0.00091,0.121,-7.449,0.0491,119.991,0
3jHYyukR95bYV0MwgD7wFB,Slime Time,SNAILS,46,0.57,0.192,0.621,0.000912,0.121,-7.447,0.0491,119.991,0
1XcnPW4X58o82OSJ1GaQwQ,Family,Wuki,46,0.57,0.192,0.621,0.000914,0.121,-7.445,0.0491,119.991,0
4g1OFL2IpofRo2po2a9caI,Beyond,Deborah de Luca,46,0.57,0.192,0.621,0.000915,0.121,-7.445,0.0491,119.991,0
0XxupK2uaMwCqK9my5NvAC,Vertigo,Lilly Palmer,46,0.57,0.193,0.622,0.000916,0.121,-7.445,0.0491,119.991,0
1732srdcOTzgjnmOZXHDbe,The Practice of Freedom,Louisahhh,46,0.57,0.193,0.622,0.000917,0.121,-7.445,0.0491,119.991,0
5A0Dvslos1ObRRgKlrj5WM,Underestimated EP,Robert Hood,46,0.57,0.193,0.622,0.000918,0.121,-7.445,0.0491,119.991,0
1VG77g7b6rz1OU7BjU7JaP,Durban,Dan McKie,46,0.57,0.193,0.622,0.000919,0.121,-7.445,0.0491,119.991,0
4BWZpIcAteH7rbQL0Ze6Eh,Ghost in Me (Lemon & Herb Remix),Nico de Andrea,46,0.57,0.194,0.622,0.000919,0.121,-7.444,0.0491,119.992,0
28nynuyo2jMTzMyT146Bvu,Conga Rock,Diplo,46,0.57,0.194,0.622,0.000922,0.121,-7.444,0.0491,119.992,0
4jvCYgzFijnYGxqQcJgRnu,Bailar Riddim,Simon Fava,46,0.571,0.194,0.622,0.000922,0.121,-7.435,0.0491,119.992,0
7Mbi6gE1feO82b45Q0fSo3,DANÇA,Matveï,46,0.571,0.194,0.622,0.000923,0.121,-7.433,0.0491,119.992,0
1Cbn204JSgklM8MQio2HF4,Love Like You (feat. SHELLS),Redondo,46,0.571,0.194,0.622,0.000931,0.121,-7.432,0.0491,119.992,0
6iQREdw0kj0yWEorGzXrvV,Body,Sam Blacky,46,0.571,0.194,0.622,0.000933,0.121,-7.431,0.0491,119.993,0
76yjDBdrropZaReEMCCs4u,Missing Piece,KPLR,46,0.571,0.194,0.622,0.000933,0.121,-7.431,0.0491,119.993,0
4ot1gkQ9g3O6BSZhtxCH7g,This is CBS Remixed,CBS,46,0.571,0.194,0.622,0.000937,0.121,-7.431,0.0491,119.993,0
1TjdChJkvO0puE4YugH6ne,Hot Flavor,Hadiya George,46,0.571,0.194,0.623,0.000937,0.121,-7.429,0.0491,119.994,0
6zFzWad5UqO3wiUeecxqjH,Snakeskin ∞ Has-Been,Leon Vynehall,46,0.571,0.194,0.623,0.000937,0.121,-7.429,0.0491,119.994,0
7fJpSXw0yBa47OPDw5rdSP,Universo,Zopelar,46,0.571,0.195,0.623,0.000937,0.121,-7.429,0.0491,119.994,0
5EQpyxZ824ozpyTEDzHRbD,Got a Message,Roland Clark,46,0.571,0.195,0.623,0.000939,0.121,-7.429,0.0491,119.994,0
5rGIfQw4VSDK0kpyqtOzxt,The Gift,Stacie Fields,46,0.571,0.195,0.623,0.000942,0.121,-7.428,0.0491,119.994,0
2VveodsDiyIi3zcYMDgRx1,Young Forever,Lilly Ahlberg,46,0.571,0.195,0.623,0.000943,0.121,-7.427,0.0491,119.995,0
